area_sqft,bedrooms,bathrooms,floors,age_of_house,garage_spaces,distance_city_center,nearby_schools,crime_rate,park_distance,public_transport_score,local_income_avg,house_price
2656,2,1,1,11,0,24.212923982357534,3,4.381302679908971,3.5059575864843544,1.6869726546618804,56564,402081.0495744335
3814,5,3,2,22,2,6.817479356792215,3,3.0835182113467607,3.7654357322384304,5.934534081022953,47358,664312.6284837828
1511,2,1,1,25,1,17.80022744366745,0,1.5370810071109775,2.7661383028276547,8.239308961317578,67472,304662.47098591644
1217,3,2,1,12,2,16.02437731938931,2,3.5247697465736505,1.9566550101558984,4.179630885028198,62151,299683.66201966617
2199,3,3,1,22,2,15.491594066417145,5,5.392478272510387,4.061287617916739,2.0323156017498514,48610,400340.94716601406
2360,1,1,1,30,0,9.255819680180297,0,0.938268379249797,2.8151738940201527,9.585729855812996,74118,408757.24827373674
2837,3,3,2,35,1,6.699154493165923,0,8.091773524518679,0.6690727006473488,5.601486004081597,40877,473916.19216772675
2772,2,1,1,26,0,21.648400575023842,4,8.003815315834098,4.385268726161746,1.8048068393389298,126512,455184.58482848015
3387,1,3,1,35,2,3.501971031960208,5,7.974816660158254,1.5574797309386024,5.476370765422133,37629,526171.4797509646
1288,3,2,1,22,2,1.963671882148155,4,6.8644876092175044,2.5178649891429594,1.4042590455095727,120843,358986.0759109838
2255,3,2,2,37,1,11.746687129370828,1,4.552623730947937,1.1476517942790128,1.4976307428405589,132629,450097.3116938322
1580,5,1,2,2,1,22.445801520149246,5,8.33724202076551,2.514028961087365,3.866427250513668,100892,387273.5574682114
1067,1,1,2,29,1,26.121723640579205,1,8.518489892222252,0.7333378867707441,7.095310211556168,125048,253819.96200435451
1032,5,2,1,31,1,16.433744322906627,3,2.8545699663179436,2.8746884966768596,7.345508572043182,140548,359344.48798154935
3024,5,3,1,14,0,25.27800646969413,1,4.809502509522709,2.661623767358675,9.11308981073542,121206,581724.9543787086
2042,5,1,2,37,0,1.2460908887439586,1,2.0296287053312447,4.11022823273261,1.9718763259463727,34934,384143.10941387055
536,4,2,2,10,0,13.933399616830991,3,2.557904240225465,2.8435076230601495,5.175867795219204,129191,294849.449912061
2346,5,1,1,1,0,4.434961836968979,2,2.3895374082120826,2.102844999538967,5.287253312372368,85386,500979.77855571284
2097,2,2,2,25,2,17.69016685189504,3,8.26947188440182,2.3850453742005495,5.147494264374263,97402,404519.9955814016
827,3,2,1,33,0,27.66915335757849,3,2.508154663525545,3.063197648106777,8.573394322065269,143540,281162.0874421301
1875,4,1,2,0,0,0.7121186663218053,2,5.46313834902759,4.213933314804341,8.302173983190416,76698,440164.1127553426
3059,5,1,1,10,1,20.21252209260633,3,6.282461836312717,0.3044830255968968,5.569719340228803,45546,518207.7540465254
3358,3,2,1,4,2,23.874316691206914,4,7.4468270375144305,4.640313197624824,8.006726824589132,55099,550739.9365257195
1218,1,3,1,25,0,22.462197570109694,1,0.2900727534487191,0.511023298595263,1.5327384149211787,46474,224054.04168795064
2588,1,2,2,5,2,1.0831881903437437,3,4.757474490314357,1.7890303434651,5.789198986506679,66019,488788.3878243557
1506,3,3,2,34,2,5.629565443439366,0,2.926087022145256,1.7472785184189,1.854129044346195,123063,386391.6499575146
2624,2,3,1,4,2,3.2847800159805707,1,8.339739183439756,2.7055660466723723,8.80295691630164,121189,546565.7706046375
597,3,3,2,8,2,3.0208988684047426,4,0.3674903085027581,1.8378407415167997,5.528332973340507,142544,357071.24727302045
3071,3,1,1,27,1,22.04043191333588,4,2.0699410350755674,1.1744238083623586,1.15802840358376,49044,466369.9614874308
2395,4,2,2,18,1,13.031286004007681,3,3.1575873863494266,1.292777929258107,5.946877325501779,98521,498108.601934231
3138,1,2,2,4,2,21.882231886563517,2,0.7784141564380409,4.927945329754971,7.639923058787524,132081,576682.0750762955
3892,1,3,1,22,2,11.142196302078213,0,3.9541783145729403,4.199548034896837,2.2141613207394073,134181,639772.2848400236
2848,5,3,2,15,2,3.952954594454899,3,7.437684035213091,4.046816030644893,3.5456272469046315,145040,618404.1656647087
870,3,3,2,6,1,21.69433700158464,2,2.1231412056242793,2.1544279367028962,5.034594119332167,94802,296451.8075550443
2665,3,2,1,13,1,18.968687510554783,4,7.544687083121747,4.687295784769821,4.731595999792183,129878,507798.7475931001
2348,2,3,1,21,2,3.832796623041678,1,5.290142092822839,0.40731088730919485,5.525796569517844,65844,449036.47146896715
1328,1,2,1,8,2,27.768750141416184,4,3.447238624017741,0.7140338248396831,1.1484152055604446,57655,255851.01324210552
2410,2,2,1,22,2,9.613164036279073,3,3.6880606315982156,1.3089339623565088,7.643371517587235,90989,471154.80547526054
3079,4,1,2,3,2,19.814536659293374,2,1.1630512412633598,3.244304058428394,3.8382410485588707,99602,570111.4066848478
3398,5,3,2,25,1,1.4434370878177036,3,2.4978100783951174,0.9175919317542858,7.316197956069951,92514,662528.2045550251
1305,2,3,1,5,0,13.569751760073487,4,7.3122439273286925,1.746395373417969,8.696884911679478,47441,306300.63324812223
2622,1,3,2,30,0,28.94874388565288,0,8.627456215949733,0.9683630861389267,7.185489759694697,114008,434669.6860983903
422,4,1,1,16,1,26.652003301339356,4,2.655981865654243,4.018360242329339,7.047256841183619,147011,261466.32573442615
634,3,3,1,8,1,7.029743998643447,3,5.88669283931301,4.555006286121485,6.211241025147596,135041,314349.03457583877
3484,4,2,1,26,0,26.43434490752797,2,0.3472670943941858,4.26701131065267,1.0091472388323874,148374,598678.4144383091
1524,2,3,2,5,0,9.145569953037949,3,0.7740624102674398,0.23387038470050667,9.134369574692647,68042,383273.9767899753
1328,1,2,2,5,0,25.64091579083739,1,9.643672726340156,1.654300858766778,8.502153045995662,37031,244120.94749830727
922,2,2,2,3,2,22.01219443728957,1,8.965060970419831,3.224153872085462,2.7510494186947207,136322,289428.52556602197
2208,3,2,1,2,0,10.88555177696845,2,0.8128233658906103,0.10339968832614907,2.622628927963703,111992,468085.85421070224
3923,3,2,1,23,0,27.36833135750469,4,8.223279697229659,3.757159399230196,1.3314410221162856,65411,559483.9630315363
830,1,3,2,17,2,14.815739190557688,3,1.0250320944084212,4.35703771331785,4.415717107393576,92150,269253.2532424611
1192,5,1,2,31,2,9.871975105539306,5,8.285043299512871,0.4801468363651008,9.866767696881183,119103,385612.6920731163
2029,4,1,2,20,1,8.750732789842441,5,9.135007081355436,2.212986740552031,1.8752924281889856,147837,463592.30631885445
2136,4,2,2,28,2,28.20247989192183,1,1.530855771006172,1.5838262273762918,6.085118340742496,123384,451759.8348105465
932,3,3,1,31,0,22.878139222973555,0,1.4723290150283141,4.740002812512031,3.3838832767606837,85558,239274.82790475682
3426,2,1,2,24,2,10.822023356839649,1,9.265722336621709,1.6912000727223022,8.754681939029386,81860,563281.5750918005
2146,2,3,2,11,1,7.997969117823429,4,3.0143180672064505,2.946589524843121,5.564861605473532,44892,421741.42873096647
2075,5,1,1,8,0,6.7427027500168935,2,4.7265549276884915,0.1443961797626924,8.681989785220985,131241,504202.3720519848
1716,2,2,2,6,1,7.712532615449536,0,3.044395992141553,4.199353039168123,9.366440602016182,119693,426805.07763805956
3257,4,2,2,13,1,3.773892047390785,3,7.493360049661021,0.2435033820623489,6.702330113740155,120080,636066.8811629331
1312,2,2,2,19,1,14.799681278848123,3,2.1108653434182756,2.889236122441127,3.545541982979658,47562,283461.38783201505
1524,5,1,1,19,2,1.7116287650459332,5,4.941200943344441,3.7294945371342547,5.035750734990251,65788,387282.90124580666
1925,4,3,1,9,2,0.839682068502789,2,8.504636144250613,2.0434579042058214,6.6832552026414245,102321,472583.67945662484
1727,2,2,2,10,1,18.733141497539517,0,9.426480254993443,0.25516943055900526,6.857665670647484,34060,313503.4249041888
3318,4,3,1,38,1,3.11013990013263,0,3.52735679409099,4.513531853130538,1.6032611037424926,62198,549522.4748497815
2987,3,3,2,18,1,25.433683581231048,0,1.1397029615909804,1.8937635817838328,4.1550671464167985,125244,548698.1986465519
1423,3,2,2,18,1,3.6484989661684426,2,8.096865421498933,2.3841886505567746,5.791572534236417,133028,395233.24567502626
1976,3,1,1,5,2,16.508735498263626,2,1.1075027608970744,4.084093937868707,4.0276345539845835,67118,393012.56941036537
1778,2,2,2,7,2,20.42735744896947,3,7.79287438455794,3.337277099419352,6.202740323112666,129278,408250.54478398786
3774,5,2,1,0,1,7.260087448161919,1,6.889876418979041,1.6943125139634831,2.5841996810048906,121884,689437.6640093029
1919,4,1,1,22,2,26.703792610231158,4,5.775595838415446,2.7491397379826283,1.3112710792092348,145192,411708.3998933621
2081,1,3,1,39,0,14.700913606506914,3,9.394894884153857,0.5604229621113389,4.071896842214501,77506,347282.68850229256
2397,3,1,2,36,2,9.801913306002598,5,3.2239320367353086,2.457731962432733,6.114066160754412,135160,502874.0099955251
626,3,1,2,9,1,27.083293938175085,5,0.9332931878863138,2.1985740317387705,1.0990225595144756,104089,236989.60834438383
1659,1,2,2,1,2,25.821037183793464,5,9.816041469063393,3.8237373892938633,6.504741880381522,126053,373023.5833973399
1272,1,1,2,35,0,21.434008347827973,0,4.411478372509597,4.019991452617565,4.190718332496907,122397,263393.7735241314
1291,2,1,1,1,0,9.069232296104284,1,4.333910298613049,4.374036465101362,9.937975262813497,101865,340629.60601486074
1878,4,1,2,14,2,12.01108701975133,4,0.8952974353531551,4.300467262178408,8.045119669896806,134841,480702.16015843407
1436,3,3,2,19,0,20.847134195950755,0,7.4355243026619,4.991899520439967,3.6194226786828345,149682,360772.3622855152
2657,5,3,1,20,0,5.9658875694019855,2,7.201175924296063,3.5665359736603084,9.743446998658126,63680,522473.2690845979
3188,2,2,1,29,2,15.10581792156795,1,1.4529632157016592,3.141575285026509,3.5051775949330883,30137,478133.9035698026
796,2,2,2,23,2,22.26280674880778,2,2.3380669520212405,0.8211644413424226,1.974407003289472,88328,235477.5004734756
1523,5,3,1,1,2,19.90253134859089,4,0.1641446590564366,2.393984805179614,1.2417968960505958,73306,390565.5860316101
2478,5,1,2,37,1,21.738025968640315,5,8.897288800744235,2.209228384147649,8.051434947818201,36194,425487.82327591017
3345,5,2,2,21,1,26.8116172833717,4,2.445280924201846,3.6995362648865044,3.871873693603887,77537,572631.3534998378
3999,1,2,1,28,0,29.064456219865995,0,9.270408986591574,1.4459245298994792,9.859028234665248,58160,547370.2912376008
1048,3,1,1,13,0,14.022313625083811,2,5.711696204732667,4.367150980705473,6.563884249500584,147267,326954.54276494484
728,1,1,2,4,2,2.269464457267885,3,4.25407637709728,1.177093090221492,2.4786384850095207,117382,284240.3944474269
3637,3,1,2,23,0,25.113334539191353,5,0.07830490502894416,2.4695178322488607,4.0244347597013865,55790,556043.0309494771
1882,1,1,2,25,2,3.97999503055155,3,0.9227228361697093,4.727302445130309,5.611059217191827,31906,345451.28604954446
1351,4,1,2,1,1,6.973609177198936,2,1.586840756028609,1.7855067544473469,7.495436113263343,137215,429281.164076913
2405,3,3,2,33,2,19.768439883779884,4,1.0569625752610046,3.666990788833877,6.322735639993287,108633,487117.5701710101
2416,2,1,1,22,0,22.49918970074452,5,2.562033505253929,1.7445347830474893,3.3400172085499222,110181,428404.6034950045
3571,3,2,2,34,2,20.99209383567965,1,1.5458498122579556,2.6205533350114125,5.2843410866309135,41874,547376.9221420024
3068,3,3,1,14,2,13.435519730342598,5,6.638337424042154,3.900617789978053,2.9483811098746937,104552,562277.3147337411
2278,3,2,1,2,2,27.58297822617122,2,2.970314580476604,4.091423850820621,4.1480857476761255,136541,471456.2643109396
1596,4,1,1,11,0,25.049789941340908,0,7.182916178852404,4.2282020316291495,3.57022854332996,89789,320232.94079606334
2172,1,2,2,37,2,20.078636410867976,3,1.3549274484246199,0.5877892296286313,9.086979949288912,110971,428338.4445099152
561,2,1,2,16,2,13.511732630969632,5,2.0910751195668054,4.288926732477856,8.092659467918285,97070,257662.09471210005
2151,1,2,1,37,0,14.18286502918345,0,7.874496252684299,0.8172465042113295,5.784410575586966,140070,400035.80185595324
1175,1,2,1,26,1,5.691015952144142,1,6.340769027639227,1.4367809113594872,2.567840421750434,56805,244326.23584657616
3734,5,1,1,18,1,23.50129741444157,3,0.9644704999182241,4.858343500210534,6.3426723023463145,96691,635102.2028803908
2227,4,2,1,20,0,26.045919783359786,3,9.594169812490668,0.8066738431489042,4.191086280480348,132755,439921.07025925175
2721,5,3,1,39,1,24.904808997279204,3,7.6253453753602765,1.330309400775024,1.3353887290293023,95982,477778.7093819956
3474,4,2,2,23,2,16.63938946530724,5,5.52645408672322,1.745328862659795,7.202683143092884,105619,632473.0251309593
1451,1,3,1,23,0,25.219263675195947,0,3.42910756540592,4.05036200327232,3.3011489949142927,36420,231373.756710842
2773,1,3,2,18,2,23.817060586999858,4,0.9394119207484497,1.6723076916174235,3.1074759152275924,73904,470821.9911476134
1339,4,2,1,30,2,25.054599735569862,0,3.582018193880062,4.147289371267916,6.974170555384078,79723,309069.90320879454
3620,1,3,1,39,0,29.467033257674004,4,3.230228618705567,1.1074072721542196,8.842795127276876,115014,569111.6315387641
939,1,3,2,19,2,24.395001014022604,5,0.7837160096698903,3.044990852834973,3.538262900200955,85823,261174.6732693314
2935,2,2,2,14,0,8.485353988598806,2,7.837583880530913,4.8026674946422405,7.9979869597823114,124733,548209.6789186411
1221,5,1,1,39,2,24.71545603063672,3,4.153355707024224,0.30100503468778994,8.9716478897886,61336,298209.5826782887
1861,5,1,2,34,1,11.58123562665742,0,8.895155564340728,4.5519422557428975,2.8987867077752467,86437,375836.47328331997
1488,5,3,2,34,2,15.727670421668067,1,1.5796332737330332,0.9077126033890883,9.256889869806592,54652,376543.166546474
755,3,3,1,32,2,23.993786050343065,1,3.1757243859001183,2.946740639203836,3.5480101684289016,145073,278503.4466494734
3723,2,1,1,39,0,9.843205563794447,4,2.790365774024729,0.3391373579992175,2.9601668800426943,71548,559668.0359205212
634,5,3,1,17,1,1.2694527559372897,4,8.651615173479804,2.8993578276240344,4.246330545778389,144310,344996.3419961034
2674,5,1,2,16,2,21.685263429831178,3,5.07733540372697,3.1135477465249166,3.053941004564498,115581,522826.37702949083
1948,2,2,1,7,2,27.114136533964345,4,1.418218600377542,4.0575655070653385,6.152839961443279,71426,378651.9920163026
3784,1,3,1,19,1,27.872709224689345,1,3.574468313532584,2.1388452276005205,5.254954992456184,115061,593258.7628952139
2496,5,2,2,10,1,24.067850408532752,0,9.431825303394373,4.5871723179016355,7.028431589250461,71976,464618.503804598
517,1,1,1,29,1,28.086714313771967,0,5.514873061410988,1.914969648011057,7.518745446929631,67965,134653.91603463053
2501,5,1,2,26,1,24.709354724894787,4,0.36733554399478674,0.5487880568439435,1.7362263656847872,75017,459918.2750676967
2073,4,2,2,38,1,1.3879219340890858,4,0.5784498568213248,1.9951109572678623,2.382688906668505,126395,479192.12068054074
3012,3,3,1,13,2,10.81483505086016,5,2.356807196944163,1.6007020836537038,8.107106988046771,148679,631888.8867326258
1467,5,2,2,14,1,10.415136657580982,1,6.213243995124651,2.287522368796024,1.5961912743759756,33733,326616.4982413363
2500,4,2,2,11,1,6.96534827957601,2,2.452607030592903,1.0779097306243695,6.929165285316601,78941,517190.38240969554
957,2,3,1,19,2,24.03914238768166,0,8.50114552083355,1.9146715789400424,6.971650608534878,141337,296593.04648828227
3996,4,1,2,16,0,15.842650442872488,4,6.294218654727787,4.442582605109077,7.634025283893617,38020,618387.3797053464
3573,2,2,1,39,2,25.170536831250157,5,3.0073059504719932,3.2970315769711127,2.9678955839053445,98463,554597.0964314844
2215,5,2,1,25,0,18.239804058949378,5,3.9393469230981415,1.0707854676146746,2.359460809169934,59422,417841.2896096136
2405,2,1,1,13,1,17.92297569616751,5,3.7525772206453767,0.35908698863942956,5.049639214598498,117453,463994.9319314864
3315,4,2,1,24,0,11.832379372224018,5,3.141837845757025,1.161621557141782,1.3851594959552984,120627,595580.452289268
797,3,1,1,25,2,23.79328616625932,3,6.298862856812426,2.104920563914379,8.576603056220655,60940,223207.30190446135
3609,1,3,2,24,0,20.651204060448315,4,2.016742481735566,1.8989452673128213,7.720846528422766,88599,584649.9038874863
1074,1,1,2,24,0,10.493179521611031,4,2.921100778378083,4.2575846261591,8.96227264930662,146133,325960.00266882055
786,3,1,2,26,0,29.810412627305332,5,0.8523642663193942,2.971273057049505,1.6278181315897307,92154,218345.82702037552
2558,1,2,1,11,1,14.15228135425043,0,3.760366046379965,4.228190494065225,9.287888126298219,100119,469158.98893964424
3061,5,1,1,19,2,9.839410750029387,4,0.64384498387836,4.994497848189275,7.809708988283031,139519,631393.8552210936
2464,5,1,1,15,0,20.789895155369457,3,0.1790548736236952,1.5226804327587378,2.0148092353569598,45640,432939.78879749164
3653,4,2,1,24,1,7.072819187124118,3,6.459797069786855,2.4395315665051145,1.942105638151875,68851,597254.7941541345
1283,4,1,2,26,2,25.00400013761287,5,1.6245490443408805,3.5572122493747598,9.099864263664921,39289,301385.46579451964
940,2,2,2,17,2,20.57072555947706,3,0.3519769296207853,2.6075933666207587,5.195345314393087,139665,321380.59776463517
570,4,3,1,9,2,26.166927935256542,1,0.6833332093825628,1.7014307674031288,9.989646975804952,42790,241996.25285814563
2856,5,1,1,29,2,10.207015206147593,3,1.9921037388600793,4.099408563140291,6.71508122042134,60799,523676.12227752956
1139,4,3,1,0,1,25.70555410652526,5,7.208810280626937,4.472898747941571,7.191115440155313,94055,334545.979724091
1801,1,1,2,3,2,15.277468711728947,5,0.1186231143944716,1.4633432574603475,5.210873535953271,78387,383626.5840481785
3659,2,1,2,22,0,2.2451101610164006,5,7.265199754537372,1.4791384760027841,4.932028464099538,140783,645562.5864340178
3305,2,3,1,6,2,6.227993387941546,0,5.970581506447838,2.8804889047083435,8.21663129510188,55297,568000.9512813423
2677,5,3,1,29,2,6.920650376029159,2,5.139092507769671,4.10030221831036,5.038653994707662,149212,581924.7306298827
518,4,2,2,25,1,23.155733801015803,4,9.09283402325548,2.6476306165508996,5.485397280719425,71336,208155.39053788106
3627,1,2,2,0,0,6.492199706937347,4,8.29587743643701,0.39424297794097285,4.518168503290376,58242,578590.8165412828
3231,4,3,1,28,0,17.076559010421732,4,4.187705158054259,1.5455225582443881,2.7665897575563405,94095,559121.6942768797
2912,3,1,1,24,1,19.749989947324355,3,0.06700284496819253,2.5639617417225167,8.64015734803148,110908,534213.5997724731
2551,4,2,1,39,1,23.328792469035797,3,7.105764468147249,3.709751710903567,2.986412264867985,121410,460207.0253846769
3145,5,1,2,25,0,23.624466430642514,3,0.47726143029518164,3.8972336830854175,3.715162693012374,57912,519302.31381039834
2395,4,2,1,16,0,21.669313755685764,2,2.7805392360532633,3.7862997401670215,6.335177631874144,51471,425948.08531574137
3973,2,2,2,30,2,6.788921966445768,2,4.930345297864927,0.5646337267624618,3.935105167905747,67847,626027.3629039255
2105,1,2,1,7,1,16.532344729699957,2,0.9934123999340927,3.118396786481599,4.180394491448127,137737,438285.36232683493
2122,5,3,1,4,0,9.060002656091273,2,6.79271594947485,2.184622248997574,1.0349513414303528,90099,457480.2768063554
2622,3,1,1,0,0,23.365377954772057,2,3.2136903170555375,1.636267559899548,8.209154935627058,65643,461771.63670047594
3192,1,3,2,14,1,22.568737920816563,4,3.616607152381104,4.155282620867381,5.449841211257386,34797,488265.0471911426
2097,1,2,1,35,1,7.274603216896962,4,6.4832482013778,1.8560389678717606,2.76597708003574,126639,407473.72293109685
1844,2,3,2,6,0,19.41961029052587,2,3.9824190019261607,0.9943226719652599,7.4096817066335605,129549,430271.1747327192
3605,2,3,1,26,1,2.2236231190261275,4,2.2456973344705276,3.5091181045747484,6.904032887932578,116176,648831.7648206396
3862,2,3,2,34,0,23.172178303507685,2,1.7675811659623497,0.7639891301892705,4.387376279588199,63020,577496.2119011477
2159,5,1,1,26,0,23.515960899165744,2,7.2404193219586785,1.5400214174055415,6.203314543476009,132686,445599.05594456755
1924,4,3,2,19,2,10.736851367761671,2,7.5058491541990175,2.2778040909772894,7.000226115045991,37997,402623.47270269715
1064,1,3,1,17,2,24.28456811317774,4,1.9570022164808776,0.7941978460389956,1.5578384079676535,77822,253516.01509525444
432,4,3,2,39,1,25.81977772126995,1,3.190065375482305,1.5078959869716677,4.758520094167651,140795,248633.51751496745
2502,4,3,2,1,1,6.106705231899788,1,9.566081225473033,3.243891692629266,5.722050963348487,41466,480306.55278696783
2966,2,3,1,29,0,10.851405547938528,5,9.842293489629517,2.8312873622112598,7.509863474464748,65688,491954.3780345912
3203,4,3,2,37,2,8.201879960573056,5,5.853078803982652,4.236972310716628,4.435160213340824,82140,578420.7254561856
2459,1,3,2,29,1,11.543570731122038,1,7.569455551156801,0.790364059526384,2.5369087862473054,85664,422562.50871556357
1951,1,2,1,6,0,13.683672685053184,0,7.482532301405918,4.332923659654177,1.8065673574098715,95713,352343.607816537
1119,3,3,2,38,2,15.54407800838744,1,3.955614734708658,0.4705335522960411,8.284292048570705,90118,317828.57501229225
3002,5,3,1,12,0,1.5355592079161393,1,0.4842884370461331,3.7427569038841098,5.312617106496674,139281,637019.293561713
2820,4,1,1,32,2,2.1274072990093957,1,7.407038803918158,1.1137896340197606,3.063730372701862,45194,475367.0254319637
883,5,2,2,39,0,19.829421680010782,3,1.3577338242192882,4.525163934601896,8.243509281467798,115795,312729.1133033986
1372,5,3,2,29,2,13.560870977102054,2,2.9049843270677735,0.3036416956930912,8.307467814592393,52153,366752.6059429564
3699,5,1,2,29,0,3.1472592314460743,5,3.1554354413532626,2.9431849553483045,6.8615225329868235,60257,637933.8056326495
3070,5,3,2,22,0,11.89378247935952,4,3.490921125601579,0.16284344526392086,2.081029375632315,95069,581020.1845619103
706,1,3,2,23,1,14.527099392342379,3,4.656818803644071,3.7065939942567465,3.7314001538691257,46187,194339.06383029645
856,4,3,1,19,2,19.249908038614056,2,5.016106944932916,0.265327637674477,8.942434140015571,79775,299871.6616639902
2607,3,3,1,27,2,3.9907369128272894,1,4.835239453782119,3.6630571735210613,2.093713518948944,85538,487081.09585540433
730,5,3,2,18,1,29.84672727973332,1,1.6285081815594071,4.061767668202562,7.304970182518654,47941,248315.30421440565
3223,3,1,2,12,1,14.503813300368526,3,6.488029451062877,4.488081050478492,3.304736307324093,66822,526476.7234251844
624,1,3,2,15,0,20.58332193694936,4,7.90225537219857,1.861141852074019,1.3078335459945603,39531,156022.13910147204
3430,1,1,2,14,2,27.292436079040893,3,4.617407604378553,2.7583659193812013,7.2015092781677055,43217,504713.69706457085
3176,2,3,2,10,0,1.4387892401064986,3,8.383197230049072,3.6942896993998002,3.3842033792816184,36785,519707.80741269107
3975,5,1,1,11,0,18.24008985666362,5,4.442568462776785,4.121596467313668,7.687016620175383,87939,671330.2709094619
1879,2,2,1,21,0,16.440494373678284,2,5.6831894497328115,3.9359331128614152,4.30293516765815,46767,320112.4786296519
3516,3,3,1,24,1,2.1935006385364346,0,0.6954976264988488,4.254228412309683,2.974445042264868,70884,594017.8922072749
3685,4,2,2,2,2,20.944318472491652,5,1.4684570096104643,4.498453282743244,9.189808671686961,73719,658626.9752936235
1482,2,2,2,23,1,7.013080224228984,4,7.673332361361359,3.286561789094668,4.197190802371484,70828,325151.8291739826
1043,1,2,2,24,1,21.20550680947205,4,2.491784486739965,0.9524888573270607,9.230365938757613,130891,312725.05563324585
1015,5,3,1,8,2,11.197560663591922,3,0.9377652037147399,4.18405675590167,9.651517932377077,40556,339835.25225918513
594,3,2,1,27,2,23.218722929443658,3,5.682474118250253,2.3701070189130133,4.657976332134664,130691,249265.9136456562
888,1,1,1,29,1,28.281962575584778,1,0.943919639499029,0.3481605266996092,7.464700925998267,99616,220665.6386640265
2604,4,3,1,6,1,25.88512222959409,3,6.84074001355289,3.1678004783964098,4.568992673253042,76891,476644.97548234713
3057,5,2,2,10,1,14.735920337248473,2,6.8917455106494785,3.664608983906137,6.908003417797154,93622,581171.4957442088
1649,4,3,2,9,2,7.145550670888214,1,4.530579446368755,2.343501947648087,7.946782395841886,61432,413679.9267041971
2859,4,2,2,2,2,29.77649383198232,0,6.857670112460097,2.5826775696966964,6.746074798139144,144911,563421.9198928967
3676,5,1,2,18,0,19.955210776908206,2,7.993737666310331,2.7948925061272214,3.6060900435378977,125519,630872.4556953686
1502,5,3,2,1,2,12.180602805418824,4,1.9767531139519023,1.337244718988133,3.7734906430926745,34284,387452.2070981711
1547,4,3,2,16,1,14.704950550636548,4,6.495332036170852,1.9325207025968543,8.75532199521601,38698,362072.6757352685
2918,3,2,1,28,2,4.277631098222434,2,6.9234728431682235,4.053741320577577,6.076451582726846,114716,549294.0500456756
1641,5,1,2,1,2,15.406114882187042,5,1.9445133188487196,0.24656895090450956,9.114169999125945,130475,480713.3135086511
915,1,3,2,15,2,5.608352967308413,3,7.268766177451234,2.828803848249298,4.769484173743711,32076,239906.909544356
2025,2,2,2,9,1,11.289492086985826,3,7.195464721912618,0.2557309200925266,3.369404575172123,109130,425830.3759417966
1527,3,1,2,3,0,15.007125238649822,3,1.5725262981116206,1.0880261194996552,6.473887208589917,90719,373133.1434325315
792,5,1,2,25,0,28.46006280462772,4,3.1742763309832975,1.9271810190298093,9.01010452589055,108132,287839.4301383038
1030,5,1,2,23,1,18.928446059363985,2,9.41152387119597,1.0135442610865277,5.512198165936833,90186,295891.5744753997
2247,3,1,2,11,1,11.470760341237364,3,0.7114350265682479,4.257710309301276,3.5003646284577545,103998,461733.1848009838
3055,2,3,2,20,0,3.836134185264366,5,2.2894675536466256,4.36400460514459,2.993760377174399,113295,570269.0973463354
1379,4,3,1,15,1,22.54206334837028,1,5.788006955704659,0.8497554808923696,5.0427637491206685,136497,377019.8776891419
833,1,1,1,35,2,14.272160410806531,4,9.687008013950342,4.472446541406601,8.688989006231074,126526,250466.24535632547
3802,5,2,1,34,2,2.5105770917095813,5,2.5714485388122243,1.2269530252445622,3.57105337683808,59867,653127.6084390357
3614,2,2,2,8,0,19.877801289217818,2,8.167809749400512,0.1594683564699621,5.983530602698396,114651,602920.5929241518
2987,1,1,1,5,2,10.828108769445103,5,3.673542181147961,3.7105163522747926,2.5574584943427467,68154,493787.1864571987
677,3,1,2,0,0,12.414792794444743,2,3.5248599330333743,2.6393504617326338,7.6875438903655695,142584,315456.6144473904
632,5,2,1,13,1,25.246187779201744,2,9.960569458165667,2.542115261883185,5.132437091389791,125682,270708.37626891676
1952,4,1,1,23,0,4.550593062639815,2,8.172170527099096,0.11324570456177546,3.1473139167271205,60559,376574.9746670384
1994,3,1,2,9,0,10.541058683291656,0,2.48528744720361,4.894838715649611,7.794638986349642,93649,422740.16188733187
1513,5,3,2,17,2,11.228210315937961,1,1.8565213378460255,4.179602121748293,7.5523807110098335,133859,456489.5956849259
3963,2,3,2,8,0,0.5982160803568909,5,0.8408093885311518,4.8404592995018945,1.3020445859477519,134771,711025.8337624966
3670,1,1,2,26,0,25.437203032951288,0,4.827015322623243,1.2940005700781132,4.975016743880751,116684,553764.3217479452
2809,1,1,1,18,0,25.141720761592115,5,3.3450904709075413,3.058012100950352,6.337239039466329,125023,479214.1703059867
3912,5,3,1,35,1,20.024171115759557,3,3.8082157643198844,3.759039983793051,3.303753727866373,84254,638850.7732934571
425,3,1,2,2,2,27.018757282567634,5,4.3140933456329655,4.036345769215501,1.5066262922664504,120766,230762.0385860249
3496,4,3,1,37,2,8.550154945934915,0,9.910435308614893,3.930477113307249,3.555787759928015,130490,615363.0372063441
1817,2,3,1,8,0,7.008593278572522,0,0.02872563377060544,2.904403451143463,8.804165301752384,148057,463256.6553887228
2954,5,2,1,9,0,2.52136361225822,4,4.26064490760147,0.2548396769920541,4.053967183002881,102036,592248.0697230033
3772,2,3,2,8,1,17.964377972300937,2,0.6497297731291629,4.970487994505193,8.08020001256939,102572,653009.587681095
3810,1,2,2,16,2,15.142485924309954,0,6.730159105187493,0.6628768081578047,7.319997346907356,93214,611946.504563804
